site,shape,run,owned,section,triage,near_tr,target,sample
0876FC58,table,12,claimed,battle,,,08124818,ファイル2
0876FC64,isolated,1,claimed,battle,,,08124834,真中の箱
0876FC6C,isolated,3,claimed,battle,,,08124846,説明を聞く
0876FC70,isolated,3,claimed,battle,,,08124852,武器から並べる
0876FC74,isolated,3,claimed,battle,,,08124862,アイテムから並べる
0876FC80,isolated,1,claimed,battle,,,08124886,デビルバンク
0876FC9C,table,30,claimed,battle,,,08124894,COMP作動
0876FCA0,table,30,claimed,battle,,,081248A2,COMPを/使える状態ではありません·
0876FCA4,table,30,claimed,battle,,,081248CA,コンピュータシステムエラー·
0876FCA8,table,30,claimed,battle,,,081248E8,ここではCOMPを使用できません·
0876FCAC,table,30,claimed,battle,,,08124926,·どうしますか？/　使う/　装備する/　捨てる
0876FCB0,table,30,claimed,battle,,,08124956,マッパーの効果がなくなった·
0876FCB4,table,30,claimed,battle,,,08124974,コアシールドの効果がなくなった·
0876FCB8,table,30,claimed,battle,,,08124996,アムレットの効果がなくなった·
0876FCBC,table,30,claimed,battle,,,081249B6,誰にしますか？
0876FCC0,table,30,claimed,battle,,,081249C6,ここでは使用できない·
0876FCC4,table,30,claimed,battle,,,081249DE,仲魔を呼び出す
0876FCC8,table,30,claimed,battle,,,081249EE,仲魔を戻す
0876FCCC,table,30,claimed,battle,,,081249FA,仲魔をはずす
0876FCD0,table,30,claimed,battle,,,08124A08,位置替えをする
0876FCD4,table,30,claimed,battle,,,08124A18,オートマッピング
0876FCD8,table,30,claimed,battle,,,08124A2A,デビルアナライズ
0876FCDC,table,30,claimed,battle,,,08124A3C,·NO　DATA·
0876FCE0,table,30,claimed,battle,,,08124A50,NO　DATA·
0876FCE4,table,30,claimed,battle,,,08124A62,アナライズできる悪魔はいません·
0876FCE8,table,30,claimed,battle,,,08124A84,·位置替えをしてください
0876FCEC,table,30,claimed,battle,,,08124A9E,·誰を呼び出しますか？
0876FCF0,table,30,claimed,battle,,,08124AB6,·誰を戻しますか？
0876FCF4,table,30,claimed,battle,,,08124ACA,·誰をはずしますか？
0876FCF8,table,30,claimed,battle,,,08124AE0,·どこに呼び出しますか？
0876FCFC,table,30,claimed,battle,,,08124AFA,·誰と替えて呼び出しますか？
0876FD00,table,30,claimed,battle,,,08124B18,·呼び出せる仲魔はいない·
0876FD04,table,30,claimed,battle,,,08124B34,·戻せる仲魔はいない·
0876FD08,table,30,claimed,battle,,,08124B4C,·はずせる仲魔はいない·
0876FD0C,table,30,claimed,battle,,,08124B66,·この仲魔ははずせない·
0876FD10,table,30,claimed,battle,,,08124B80,·□を/はずしますよろしいですか？·□愚
0876FD18,table,10,claimed,battle,,,08124BAA,·位置替えできない·
0876FD1C,table,10,claimed,battle,,,08124BC0,·持っていない·
0876FD20,table,10,claimed,battle,,,08124BD2,使えるアイテムは持っていません·
0876FD24,table,10,claimed,battle,,,08124C60,誰も使えない·
0876FD28,table,10,claimed,battle,,,08124C8A,·装備できるアイテムは/持っていない·
0876FD2C,table,10,claimed,battle,,,08124CB2,·誰に装備しますか？
0876FD30,table,10,claimed,battle,,,08124CC8,·どのアイテムを使いますか？
0876FD34,table,10,claimed,battle,,,08124CE6,·どのアイテムを捨てますか？
0876FD38,table,10,claimed,battle,,,08124D04,·アイテムがいっぱいです/なにか捨ててください·
0876FD3C,table,10,claimed,battle,,,08124D36,·□を捨てます/よろしいですか？·□愚
0876FD48,table,5,claimed,battle,,,08124D72,·誰に使いますか？
0876FD4C,table,5,claimed,battle,,,08124D86,しかし効果がなかった·
0876FD50,table,5,claimed,battle,,,08124D9E,·□の/HPがあっがた！！·
0876FD54,table,5,claimed,battle,,,08124DBC,階段をのぼりますか？·□愚
0876FD58,table,5,claimed,battle,,,08124DD8,階段をおりますか？·□愚
0876FD60,isolated,3,claimed,battle,,,08124DF2,出□があります/外へ出ますか？·□愚
0876FD64,isolated,3,claimed,battle,,,08124E18,宝箱があります/あけますか？·□愚
0876FD68,isolated,3,claimed,battle,,,08124E3C,·□は/宝箱をあきらめた·
0876FD74,table,20,claimed,battle,,,08124E8A,□は/□のマグネタイトをみつけた·
0876FD78,table,20,claimed,battle,,,08124EAE,□は罠にかかった·
0876FD7C,table,20,claimed,battle,,,08124EC2,すでに中身はからっぽだ·
0876FD80,table,20,claimed,battle,,,08124EDC,しかし中身はからっぽだった·
0876FD84,table,20,claimed,battle,,,08124EFA,·誰も魔法を使えない·
0876FD88,table,20,claimed,battle,,,08124F12,·誰の魔法を使いますか？
0876FD8C,table,20,claimed,battle,,,08124F2C,·どの魔法を使いますか？
0876FD90,table,20,claimed,battle,,,08124F46,使える魔法がありません·
0876FD94,table,20,claimed,battle,,,08124F60,魔法を使える状態ではありません·
0876FD98,table,20,claimed,battle,,,08124F9C,□は魔法をとなえた·
0876FD9C,table,20,claimed,battle,,,08124FB2,パーティがいっぱいで呼べない·
0876FDA0,table,20,claimed,battle,,,08124FD2,だれもわるくない·
0876FDA4,table,20,claimed,battle,,,08124FE6,□は回復した·
0876FDA8,table,20,claimed,battle,,,08124FF6,失敗してしまった！！·
0876FDAC,table,20,claimed,battle,,,0812500E,すでに効いている·
0876FDB0,table,20,claimed,battle,,,08125022,·MPがたりない·
0876FDB4,table,20,claimed,battle,,,08125036,しまったMPがない·
0876FDB8,table,20,claimed,battle,,,0812504C,マグネタイトがなくなった·
0876FDBC,table,20,claimed,battle,,,08125068,·お金がたりません·
0876FDC0,table,20,claimed,battle,,,0812507E,·属性が違うので呼び出せない·
0876FE40,table,47,claimed,battle,,,0812509E,□から/MPを吸い取った·
0876FE44,table,47,claimed,battle,,,081250BA,□は/MPを吸い取られた·
0876FE48,table,47,claimed,battle,,,081250D6,悪魔たちの/攻撃力を下げた·
0876FE4C,table,47,claimed,battle,,,081250F4,□の/攻撃力が下がった·
0876FE50,table,47,claimed,battle,,,0812510E,悪魔たちの/防御力を下げた·
0876FE54,table,47,claimed,battle,,,0812512C,□の/防御力が下がった·
0876FE58,table,47,claimed,battle,,,08125146,悪魔たちの/命中力を下げた·
0876FE5C,table,47,claimed,battle,,,08125164,□の/命中力が下がった·
0876FE60,table,47,claimed,battle,,,08125232,□の/攻撃力を上げた·
0876FE64,table,47,claimed,battle,,,0812524A,悪魔たちの/攻撃力が上がった·
0876FE68,table,47,claimed,battle,,,0812526A,□の/防御力を上げた·
0876FE6C,table,47,claimed,battle,,,08125282,悪魔たちの防御力が上がった·
0876FE70,table,47,claimed,battle,,,081252A0,□の/命中力を上げた·
0876FE74,table,47,claimed,battle,,,081252B8,悪魔たちの命中力が上がった·
0876FE78,table,47,claimed,battle,,,081252D6,□の/魔力を上げた·
0876FE7C,table,47,claimed,battle,,,081252EC,悪魔たちの魔力が上がった·
0876FE80,table,47,claimed,battle,,,08125308,□に結界を/張った·
0876FE84,table,47,claimed,battle,,,0812531E,悪魔たちは結界を張った·
0876FE88,table,47,claimed,battle,,,08125338,□に/シールドを張った·
0876FE8C,table,47,claimed,battle,,,08125352,悪魔たちはシールドを張った·
0876FE90,table,47,claimed,battle,,,08125370,□に/バリアを張った·
0876FE94,table,47,claimed,battle,,,08125388,悪魔たちはバリアを張った·
0876FE98,table,47,claimed,battle,,,081253A4,□は/回復した·
0876FE9C,table,47,claimed,battle,,,081253A4,□は/回復した·
0876FEA0,table,47,claimed,battle,,,081253A4,□は/回復した·
0876FEA4,table,47,claimed,battle,,,081253A4,□は/回復した·
0876FEA8,table,47,claimed,battle,,,081253A4,□は/回復した·
0876FEAC,table,47,claimed,battle,,,081253A4,□は/回復した·
0876FEB0,table,47,claimed,battle,,,081253B6,□は/回復した·
0876FEB4,table,47,claimed,battle,,,081253C8,□たちは/回復した·
0876FEB8,table,47,claimed,battle,,,081253DE,□は/回復した·
0876FEBC,table,47,claimed,battle,,,081253F0,□たちは/回復した·
0876FEC0,table,47,claimed,battle,,,08125406,□は/われにかえった·
0876FEC4,table,47,claimed,battle,,,08125406,□は/われにかえった·
0876FEC8,table,47,claimed,battle,,,0812541E,□は/われにかえった·
0876FECC,table,47,claimed,battle,,,08125436,□たちは/われにかえった·
0876FED0,table,47,claimed,battle,,,08125452,□から/毒がきえた·
0876FED4,table,47,claimed,battle,,,08125452,□から/毒がきえた·
0876FED8,table,47,claimed,battle,,,08125468,□の/マヒがなおった·
0876FEDC,table,47,claimed,battle,,,08125468,□の/マヒがなおった·
0876FEE0,table,47,claimed,battle,,,08125480,□は/石から戻った·
0876FEE4,table,47,claimed,battle,,,08125480,□は/石から戻った·
0876FEE8,table,47,claimed,battle,,,08125496,□は/息をふきかえした·
0876FEEC,table,47,claimed,battle,,,081254B0,□は/復活した·
0876FEF0,table,47,claimed,battle,,,081254C2,□は/10MPあたえた·
0876FEF4,table,47,claimed,battle,,,081254DC,□は/姿を消した·
0876FEF8,table,47,claimed,battle,,,081254F0,□を/召喚した·
0876FFB8,table,23,claimed,battle,,,08125502,□は/力が抜けていった·
0876FFBC,table,23,claimed,battle,,,0812551C,□は/HPを吸い取られた·
0876FFC0,table,23,claimed,battle,,,08125538,□の/HPを吸い取った·
0876FFC4,table,23,claimed,battle,,,08125552,しかし誰もこなかった·
0876FFC8,table,23,claimed,battle,,,0812556A,□は/□のダメージを受けた·
0876FFCC,table,23,claimed,battle,,,08125588,□は力つきた·
0876FFD0,table,23,claimed,battle,,,08125598,□の/HPが回復した·
0876FFD4,table,23,claimed,battle,,,081255B0,□は/元気がでてきた·
0876FFD8,table,23,claimed,battle,,,081255C8,□の/HPがいっぱいになった·
0876FFDC,table,23,claimed,battle,,,081255E8,□は回復した·
0876FFE0,table,23,claimed,battle,,,081255F8,□は全快した·
0876FFE4,table,23,claimed,battle,,,08125608,□は/息をふきかえした·
0876FFE8,table,23,claimed,battle,,,08125622,□は/復活をとげた·
0876FFEC,table,23,claimed,battle,,,08125638,□の/MPが回復した·
0876FFF0,table,23,claimed,battle,,,08125650,□の/力が上がった·
0876FFF4,table,23,claimed,battle,,,08125666,□の/知恵が上がった·
0876FFF8,table,23,claimed,battle,,,0812567E,□の/魔力が上がった·
0876FFFC,table,23,claimed,battle,,,08125696,□の/体力が上がった·
08770000,table,23,claimed,battle,,,081256AE,□の/速さが上がった·
08770004,table,23,claimed,battle,,,081256C6,□の/運が上がった·
08770008,table,23,claimed,battle,,,081256DC,□は/回復した·
0877000C,table,23,claimed,battle,,,081256DC,□は/回復した·
08770010,table,23,claimed,battle,,,081256EE,□は/魔法のバリアを張った·
08770030,isolated,3,claimed,battle,,,081257B2,□は/立ち去った·
08770034,isolated,3,claimed,battle,,,08125884,しかし□が/身代わりになった·
08770038,isolated,3,claimed,battle,,,0812454E,□が/一体増えた·
08770058,isolated,1,claimed,battle,,,08126224,どうしますか？
08770060,table,8,claimed,battle,,,0812623E,□は/どうしますか？
08770064,table,8,claimed,battle,,,08126254,□は逃げだした・···・···・···・···・··・··・··・··・
08770068,table,8,claimed,battle,,,081262BE,□は逃げだした・···・···・···・···・··・··・··・··・
0877006C,table,8,claimed,battle,,,08126324,しまった！！/うしろが壁で逃げられない·
08770070,table,8,claimed,battle,,,0812634E,□は/悪魔に話しかけた·
08770074,table,8,claimed,battle,,,08126368,みんな一生懸命闘っている
08770078,table,8,claimed,battle,,,08126382,どちらに攻撃しますか？
0877007C,table,8,claimed,battle,,,0812639A,これでよろしいですか？
08770084,isolated,2,claimed,battle,,,081263BE,しまった！かわされた·
08770088,isolated,2,claimed,battle,,,081263D6,やった！/□はかわした·
08770090,table,7,claimed,battle,,,0812640C,□に/□のダメージを与えた·
08770094,table,7,claimed,battle,,,0812642A,□は/魔法をとなえた·しかし魔法は封じこまれていた·
08770098,table,7,claimed,battle,,,08126460,おっとはずしてしまった·
0877009C,table,7,claimed,battle,,,0812647A,おっと□は/平気だ·
087700A0,table,7,claimed,battle,,,08126490,ぜんぜん効いていない·
087700A4,table,7,claimed,battle,,,081264A8,□には効かない·
087700A8,table,7,claimed,battle,,,081264BA,□は力つきた·
087700B4,isolated,1,claimed,battle,,,081264EE,悪魔を倒した
087700BC,table,4,claimed,battle,,,08126514,□のお金を手に入れた·
087700C0,table,4,claimed,battle,,,0812652C,□のマグネタイトを得た·
087700C4,table,4,claimed,battle,,,08126546,□個の魔石を拾った·
087700C8,table,4,claimed,battle,,,0812655C,□個の宝玉を拾った·
087700D0,table,19,claimed,battle,,,08126580,□の/レベルが上がった！！·
087700D4,table,19,claimed,battle,,,0812659E,戦闘状態でそれどころではない·
087700D8,table,19,claimed,battle,,,081265E6,話せる状態ではない·
087700DC,table,19,claimed,battle,,,081265FC,装備していません·
087700E0,table,19,claimed,battle,,,08126610,弾が装備されていません·
087700E4,table,19,claimed,battle,,,0812662A,□は/COMPに戻った·
087700E8,table,19,claimed,battle,,,08126644,□は/特技をもっていない·
087700EC,table,19,claimed,battle,,,08126660,□は/悪魔の不意をついた·
087700F0,table,19,claimed,battle,,,0812667C,悪魔が突然襲いかかってきた·
087700F4,table,19,claimed,battle,,,0812669A,□のガンが火を噴いた·
087700F8,table,19,claimed,battle,,,081266B2,□は/斬りかかった·
087700FC,table,19,claimed,battle,,,081266C8,□は/位置替えをした·
08770100,table,19,claimed,battle,,,081266E0,□は/仲魔を呼んだ·
08770104,table,19,claimed,battle,,,081266F6,□は/仲魔を戻した·
08770108,table,19,claimed,battle,,,0812670C,□は/後ろから襲われた·
0877010C,table,19,claimed,battle,,,08126726,□は跳ね返した·
08770110,table,19,claimed,battle,,,08126738,しまった跳ね返された·
08770114,table,19,claimed,battle,,,08126750,□は/魔法を覚えた·
08770118,table,19,claimed,battle,,,08126766,しかし□が/身代わりになった·
08770120,isolated,1,claimed,battle,,,08126794,□は身を守った·
087707E0,table,5,claimed,battle,,,081257C6,□は回復した·
087707E4,table,5,claimed,battle,,,081257D6,悪魔たちはスライムになった·
087707E8,table,5,claimed,battle,,,081257F4,□は回復した·
087707EC,table,5,claimed,battle,,,08125804,□は/霞につつまれた·
087707F0,table,5,claimed,battle,,,0812581C,□は/元気がでてきた·
087707F8,table,139,claimed,battle,,,0812584C,あたりを見渡すことができた·
087707FC,table,139,claimed,battle,,,0812586A,無し箱から□が出てきた·
08770800,table,139,claimed,battle,,,0812586E,箱から□が出てきた·
08770804,table,139,claimed,battle,,,0812517E,悪魔たちの/カジャの力を消した·
08770808,table,139,claimed,battle,,,081251A0,□の/カジャの力が消された·
0877080C,table,139,claimed,battle,,,081251BE,□は/失った力を回復した·
08770810,table,139,claimed,battle,,,081251DA,悪魔たちは/失った力を回復した·
08770814,table,139,claimed,battle,,,081251FC,悪魔たちの/前に霧をはった·
08770818,table,139,claimed,battle,,,0812521A,□の/前に霧をはった·
0877081C,table,139,claimed,battle,,,081258A4,□は/にらんだ·
08770820,table,139,claimed,battle,,,081258A4,□は/にらんだ·
08770824,table,139,claimed,battle,,,081258A4,□は/にらんだ·
08770828,table,139,claimed,battle,,,081258B6,□は/呪いをかけた·
0877082C,table,139,claimed,battle,,,081258CC,□は/踊りだした·
08770830,table,139,claimed,battle,,,081258E0,□は/ステップをふんだ·
08770834,table,139,claimed,battle,,,081258FA,□は/幸福の歌を歌った·
08770838,table,139,claimed,battle,,,08125914,□は/子守歌を歌った·
0877083C,table,139,claimed,battle,,,0812592C,□は/おたけびをあげた·
08770840,table,139,claimed,battle,,,0812592C,□は/おたけびをあげた·
08770844,table,139,claimed,battle,,,08125946,□は/かみついた·
08770848,table,139,claimed,battle,,,0812595A,□は/炎をはいた·
0877084C,table,139,claimed,battle,,,0812596E,□は/凍える息をはいた·
08770850,table,139,claimed,battle,,,08125988,□は/毒ガスをはいた·
08770854,table,139,claimed,battle,,,081259A0,□は/電撃を放った·
08770858,table,139,claimed,battle,,,081259B6,□は/氷をふらせた·
0877085C,table,139,claimed,battle,,,081259CC,□は/息をふきかけた·
08770860,table,139,claimed,battle,,,081259E4,□は/白く光りはじめた·
08770864,table,139,claimed,battle,,,081259FE,□は/黒く輝き始めた·
08770868,table,139,claimed,battle,,,08125A16,□は/声をはりあげた·
0877086C,table,139,claimed,battle,,,08125A2E,□は/くちづけをした·
08770870,table,139,claimed,battle,,,08125A46,□は/ほほえんだ·
08770874,table,139,claimed,battle,,,08125A5A,□は/息をはいた·
08770878,table,139,claimed,battle,,,08125A5A,□は/息をはいた·
0877087C,table,139,claimed,battle,,,08125A5A,□は/息をはいた·
